,product_id,Unnamed: 1,source_product_name,url
148,400020.0,2783415,"VIZIO - 60"" Class (60"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-60-class-60-diag--led-1080p-smart-hdtv-black/2783415.p?id=1219558785722&skuId=2783415
149,400446.0,3417039,"VIZIO - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-e-series-55-class-55-diag--led-1080p-smart-hdtv-black/3417039.p?id=1219581289772&skuId=3417039&cmp=RMX&ref=25&loc=SHP&srccode=cii_45538312&cpncode=38-32979163-2
150,400818.0,,,
151,400809.0,3516703,"Westinghouse - 32"" Class (31.5"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/westinghouse-32-class-31-5-diag--led-720p-hdtv-black/3516703.p?id=1219586873513&skuId=3516703
152,400981.0,9729115,"Magnavox - 24"" Class (23-5/8"" Diag.) - LED - 720p - 60Hz - HDTV",http://www.bestbuy.com/site/magnavox-24-class-23-5-8-diag--led-720p-60hz-hdtv/9729115.p?id=1219041460609&skuId=9729115
153,400016.0,5418101,"Samsung - 75"" Class (74.5"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-75-class-74-5-diag--led-1080p-smart-hdtv-black/5418101.p?id=1219650466626&skuId=5418101
154,400014.0,5417015,"Samsung - 65"" Class (64.5"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-65-class-64-5-diag--led-1080p-smart-hdtv-black/5417015.p?id=1219650467554&skuId=5417015
155,400012.0,5415113,"Samsung - 60"" Class (60"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-60-class-60-diag--led-1080p-smart-hdtv-black/5415113.p?id=1219650467426&skuId=5415113
156,400011.0,5183113,"Samsung - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV - Silver",http://www.bestbuy.com/site/samsung-55-class-54-6-diag--led-1080p-smart-hdtv-silver/5183113.p?id=1219646565338&skuId=5183113
157,400709.0,,,http://www.bestbuy.com/site/toshiba-l8400-58-2160p-led-lcd-tv-169-4k-uhdtv-gun-metal/1312260304.p?id=mp1312260304&skuId=1312260304
158,400235.0,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-720p-hdtv-black/4629257.p?id=1219635944821&skuId=4629257
159,400064.0,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-1080p-smart-hdtv-black/5555039.p?id=1219653084723&skuId=5555039
160,400063.0,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-1080p-hdtv-black/3813048.p?id=1219603239663&skuId=3813048
161,400241.0,6130098,"Samsung - 46"" Class (45-9/10"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-46-class-45-9-10-diag--led-1080p-smart-hdtv-black/6130098.p?id=1219197563279&skuId=6130098
162,400239.0,6084131,"Samsung - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/samsung-40-class-40-diag--led-1080p-smart-hdtv-black/6084131.p?id=1219186359154&skuId=6084131
